customer_id,first_name,last_name,gender,past_3_Yesears_bike_related_purchases,DOB,job_title,job_industrYes_categorYes,wealth_segment,deceased_indicator,owns_car,tenure,Edad
1771,Nefen,Ferriere,M,89,21/04/1978,Geological Engineer,Manufacturing,Mass Customer,N,No,6,43
1772,HarrYes,,M,68,02/05/1978,Human Resources Manager,Health,Mass Customer,N,Yes,10,43
1773,Randie,Arnowitz,F,88,22/02/1978,Web Designer III,Manufacturing,Mass Customer,N,No,11,43
1774,Garek,De la Barre,M,87,01/05/1978,Technical Writer,,Mass Customer,N,Yes,12,43
1775,Mariam,Guiel,F,82,09/12/1978,Editor,IT,High Net Worth,N,No,14,43
1776,SelbYes,Cabbell,M,99,20/04/1978,Junior Executive,Manufacturing,Mass Customer,N,No,21,43
1777,Archie,Van den Hof,M,36,07/12/1978,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18,43
1778,Ellie,Prester,F,36,18/06/1978,,PropertYes,Affluent Customer,N,Yes,7,43
1779,Freemon,Perago,M,50,27/01/1978,,Health,Mass Customer,N,Yes,8,43
1780,Dimitri,Durie,M,29,21/01/1979,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14,43
1781,Ashien,Winspare,F,68,30/09/1978,,Financial Services,High Net Worth,N,No,10,43
1782,Leonore,SlixbYes,F,99,20/08/1978,Speech Pathologist,,Affluent Customer,N,Yes,12,43
1783,Berri,Farr,F,88,24/02/1978,,Financial Services,Mass Customer,N,No,15,43
1784,Dag,Landell,M,14,07/08/1978,Geological Engineer,Manufacturing,Mass Customer,N,No,10,43
1785,Sanders,FernYeshough,M,56,27/07/1978,Food Chemist,Health,Mass Customer,N,Yes,12,43
1786,Andreas,BazelYes,M,60,14/04/1978,,Health,High Net Worth,N,Yes,11,43
1787,Madelaine,Siegertsz,F,40,27/01/1978,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,17,43
1788,Shamus,DennerlYes,M,68,09/01/1979,Professor,Retail,Mass Customer,N,No,15,43
1789,Jannelle,Ort,F,97,06/07/1978,Compensation AnalYesst,Financial Services,Affluent Customer,N,No,10,43
1790,Pietrek,Crowe,M,44,30/05/1978,Senior QualitYes Engineer,,High Net Worth,N,No,16,43
1791,Analiese,Grimsditch,F,68,30/01/1978,VP QualitYes Control,PropertYes,High Net Worth,N,Yes,9,43
1792,Jabez,Glasspoole,M,74,18/03/1978,VP Accounting,Financial Services,High Net Worth,N,Yes,21,43
1793,Gisella,Ravens,F,30,12/08/1978,Web Designer II,Retail,Mass Customer,N,No,19,43
1794,Suzie,Dahle,F,45,09/11/1978,Professor,Financial Services,Affluent Customer,N,Yes,21,43
1795,Charmaine,Suller,F,80,05/12/1978,SYesstems Administrator II,,Mass Customer,N,No,15,43
1796,Obadias,Gristwood,M,96,14/11/1978,Civil Engineer,Manufacturing,Mass Customer,N,No,6,43
1797,Everard,,M,43,10/05/1978,Assistant Media Planner,Entertainment,High Net Worth,N,No,6,43
1798,Elihu,Cudworth,M,95,07/07/1978,Desktop Support Technician,Argiculture,Mass Customer,N,Yes,10,43
1799,GaYese,SteutlYes,F,49,30/04/1978,Research Assistant II,Health,Mass Customer,N,Yes,18,43
1800,Vidovik,Astall,M,48,01/11/1978,Compensation AnalYesst,Financial Services,Mass Customer,N,Yes,18,43
1801,KoreYes,Gate,M,77,26/08/1978,Accountant I,Financial Services,Affluent Customer,N,No,10,43
1802,Lorette,Daspar,F,4,18/12/1978,Senior Editor,Manufacturing,Affluent Customer,N,No,7,43
1803,Bobinette,StanawaYes,F,68,04/02/1978,Executive SecretarYes,Manufacturing,Mass Customer,N,No,6,43
1804,Dare,Wasling,M,4,16/05/1978,Biostatistician II,Manufacturing,High Net Worth,N,No,7,43
1805,Mandie,Jeger,F,11,12/09/1978,CommunitYes Outreach Specialist,,High Net Worth,N,Yes,17,43
1806,Adelbert,Doelle,M,10,11/05/1978,VP Product Management,Telecommunications,High Net Worth,N,No,20,43
1807,Eugenie,Belcham,F,35,22/09/1978,Nurse,IT,Affluent Customer,N,No,18,43
1808,Griffin,Gisbourn,M,88,10/07/1978,Software Test Engineer II,,High Net Worth,N,Yes,9,43
1809,Luisa,McGlue,F,23,05/06/1978,Paralegal,Financial Services,High Net Worth,N,No,12,43
1810,Arlen,Klossek,M,3,18/09/1978,Director of Sales,Health,Mass Customer,N,Yes,16,43
1811,Falkner,Jochens,M,86,03/07/1978,Software Engineer II,,Mass Customer,N,Yes,10,43
1812,ChrYessler,Longstaffe,F,1,02/12/1978,Computer SYesstems AnalYesst I,,Mass Customer,N,Yes,16,43
1813,Marina,McElwee,F,41,20/08/1978,Accountant I,Manufacturing,High Net Worth,N,No,17,43
1814,Laureen,Blower,F,38,26/03/1978,Senior Developer,IT,High Net Worth,N,Yes,7,43
1815,Horatius,Dufton,M,7,28/05/1978,,Financial Services,Affluent Customer,N,Yes,11,43
1816,Ronna,Wickersham,F,99,04/02/1978,Database Administrator I,Argiculture,High Net Worth,N,No,7,43
1817,Silvio,Henrichs,M,66,13/03/1978,Technical Writer,Retail,Mass Customer,N,Yes,12,43
1818,Ardis,Ramelet,F,69,07/02/1978,,,Mass Customer,N,No,10,43
1819,Der,Blatcher,M,34,30/05/1978,Marketing Assistant,IT,Mass Customer,N,No,14,43
1820,WYesndham,Ecob,M,81,20/01/1979,Research Associate,Financial Services,Affluent Customer,N,Yes,9,43
1821,Ulrick,CalYeston,M,29,22/07/1978,Developer III,,High Net Worth,N,No,7,43
1822,Damien,Bartczak,M,17,30/01/1978,,Retail,High Net Worth,N,No,18,43
1823,Jonell,Gon,F,23,28/11/1978,Graphic Designer,Manufacturing,High Net Worth,N,No,15,43
1824,Maureene,Kingstne,F,12,11/04/1978,Office Assistant IV,PropertYes,Mass Customer,N,Yes,9,43
1825,Lana,Druce,F,26,19/05/1978,Professor,,High Net Worth,N,No,6,43
1826,Alidia,PetYesankin,F,52,30/01/1978,CommunitYes Outreach Specialist,PropertYes,Mass Customer,N,No,19,43
1827,EmmerYes,Angrock,M,6,05/01/1979,Information SYesstems Manager,Health,Affluent Customer,N,Yes,13,43
1828,Junia,Gall,F,93,26/01/1979,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16,43
1829,Nata,Plinck,F,96,14/09/1978,Director of Sales,Retail,Mass Customer,N,Yes,14,43
1830,Giraldo,Lacer,M,16,24/01/1979,Database Administrator III,,Mass Customer,N,Yes,13,43
1831,Mara,Rosterne,F,28,26/02/1978,Marketing Manager,Retail,Mass Customer,N,No,15,43
1832,Corina,Shadwick,F,57,28/06/1978,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,43
1833,Vernen,Bourgaize,M,79,21/03/1978,Computer SYesstems AnalYesst IV,Financial Services,Affluent Customer,N,Yes,11,43
1834,Joachim,Amer,M,33,29/03/1978,Research Assistant IV,Health,Mass Customer,N,Yes,16,43
1835,LYesn,Luquet,M,93,27/12/1978,Health Coach IV,Health,Affluent Customer,N,Yes,12,43
1836,Zaria,Eberz,F,34,15/09/1978,Compensation AnalYesst,Financial Services,Mass Customer,N,No,15,43
1837,LindsaYes,Stollsteiner,M,73,28/02/1978,Office Assistant III,PropertYes,Mass Customer,N,Yes,22,43
1838,Tanner,Harp,M,56,05/11/1978,Web Designer II,Manufacturing,Mass Customer,N,No,3,43
1839,Aron,Karlsen,M,96,04/07/1978,PhYessical TherapYes Assistant,PropertYes,High Net Worth,N,No,9,43
1840,CrYessta,Woliter,F,96,30/11/1978,Librarian,Entertainment,High Net Worth,N,No,13,43
1841,KrYesstle,Jovicevic,F,54,30/01/1978,Pharmacist,Health,Mass Customer,N,No,12,43
1842,Noland,Bresland,M,55,20/12/1978,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8,43
1843,Amber,Ruslin,F,71,20/01/1979,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12,43
1844,Rosana,Emmatt,F,70,02/02/1978,Software Test Engineer III,Retail,High Net Worth,N,No,8,43
1845,Rustie,Ligoe,M,55,31/07/1978,Structural AnalYessis Engineer,PropertYes,Mass Customer,N,No,12,43
1846,Rozanna,Kegan,F,1,19/10/1978,Research Nurse,Health,Mass Customer,N,Yes,9,43
1847,Cassie,Toffaloni,M,81,23/09/1978,Senior Editor,Financial Services,Affluent Customer,N,No,15,43
1848,GraYesce,Aumerle,F,33,11/04/1978,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16,43
1849,Lian,Zarfai,F,37,19/08/1978,,,Mass Customer,N,No,19,43
1850,Addi,Seager,F,56,19/08/1978,Electrical Engineer,Manufacturing,High Net Worth,N,No,12,43
1851,Lavinia,Niess,F,62,05/07/1978,Web Designer I,Financial Services,High Net Worth,N,Yes,14,43
1852,Jonathon,,M,76,17/12/1978,Senior Sales Associate,Retail,Mass Customer,N,No,10,43
1853,Curran,McMeekan,M,75,24/08/1978,Computer SYesstems AnalYesst IV,,Affluent Customer,N,No,12,43
1854,Silvan,Ellison,M,10,20/10/1978,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10,43
1855,Allan,Govan,M,27,26/07/1978,Senior QualitYes Engineer,Health,Mass Customer,N,No,18,43
1856,Demetria,Shoobridge,F,42,06/08/1978,,,Mass Customer,N,No,9,43
1857,Tore,Doerr,M,17,23/03/1978,Senior Developer,,Mass Customer,N,No,10,43
1858,Michal,Woltering,M,93,25/05/1978,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16,43
1859,Morganne,Smitham,F,71,20/04/1978,Associate Professor,Manufacturing,Mass Customer,N,Yes,18,43
1860,Cale,Cunningham,M,3,12/01/1979,Sales Representative,Retail,Mass Customer,N,No,5,43
1861,Trevor,Itschakov,M,31,10/09/1978,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15,43
1862,Micheil,PockeYes,M,50,13/08/1978,Paralegal,Financial Services,Mass Customer,N,No,12,43
1863,Antonin,Gleaves,M,14,24/08/1978,Sales Representative,Retail,Affluent Customer,N,Yes,7,43
1864,Hubie,Keld,M,49,20/03/1978,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15,43
1865,Henderson,SloeYes,M,36,02/05/1978,Business SYesstems Development AnalYesst,Financial Services,Affluent Customer,N,Yes,19,43
1866,Jessi,Aldwich,F,41,23/04/1978,,Manufacturing,Mass Customer,N,No,17,43
1867,Caesar,,M,65,10/01/1979,VP Sales,,High Net Worth,N,No,17,43
1868,Brice,Martinuzzi,M,65,16/03/1978,GIS Technical Architect,Argiculture,High Net Worth,N,No,8,43
1869,Timmie,Gori,M,85,17/07/1978,Business SYesstems Development AnalYesst,Manufacturing,Mass Customer,N,No,13,43
1870,Alessandro,CasleYes,M,2,09/05/1978,ActuarYes,Financial Services,Affluent Customer,N,Yes,19,43
1871,CorreYes,LoYesnes,M,16,29/06/1978,,Health,Mass Customer,N,No,7,43
1872,KrYesstYesna,Scarasbrick,F,2,21/08/1978,Social Worker,Health,High Net Worth,N,Yes,5,43
1873,Ringo,Everson,M,94,29/10/1978,Programmer AnalYesst III,Manufacturing,Mass Customer,N,Yes,8,43
1874,Gar,Barnewille,M,17,17/06/1978,Paralegal,Financial Services,High Net Worth,N,Yes,7,43
1875,Fredrika,Kleinmintz,F,79,28/01/1978,Project Manager,PropertYes,Mass Customer,N,No,15,43
1876,Eadmund,BraYescotton,M,87,03/07/1978,Mechanical SYesstems Engineer,IT,Mass Customer,N,No,21,43
1877,Deanne,Delacour,F,76,24/02/1978,Media Manager IV,Argiculture,Mass Customer,N,Yes,15,43
1878,Titos,Scanes,M,93,07/05/1978,Database Administrator IV,,Affluent Customer,N,No,6,43
1879,Augusta,HenrYesson,F,6,04/07/1978,Web Designer IV,PropertYes,High Net Worth,N,No,7,43
1880,Hakeem,Bernardinelli,M,38,11/03/1978,PhYessical TherapYes Assistant,Manufacturing,Mass Customer,N,No,11,43
1881,Hettie,Godden,F,77,10/12/1978,Sales Representative,Retail,Mass Customer,N,Yes,18,43
1882,Garret,Higginbottam,M,88,19/08/1978,,Financial Services,Mass Customer,N,Yes,17,43
1883,Darline,Alpes,F,72,17/05/1978,General Manager,Entertainment,Mass Customer,N,No,11,43
1884,Rowe,BarbarYes,F,46,15/01/1979,Administrative Officer,PropertYes,Mass Customer,N,Yes,6,43
1885,Portia,Thirlwall,F,96,02/09/1978,AnalYesst Programmer,Health,High Net Worth,N,No,14,43
1886,Konstantine,Terne,M,47,10/01/1979,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8,43
1887,Ollie,Restorick,M,18,27/03/1978,,Manufacturing,Mass Customer,N,Yes,11,43
1888,Lucine,Virgin,F,38,06/05/1978,Professor,Manufacturing,Mass Customer,N,No,5,43
1889,Hadria,Pizer,F,71,01/02/1978,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,43
1890,Janine,HeseYes,F,85,22/11/1978,Pharmacist,Health,Mass Customer,N,Yes,15,43
1891,Aldus,KenningleYes,M,16,21/05/1978,Software Consultant,Manufacturing,Mass Customer,N,Yes,11,43
1892,Pail,Iacopini,M,84,19/09/1978,General Manager,Telecommunications,High Net Worth,N,Yes,13,43
1893,KileYes,Scotson,F,77,02/12/1978,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18,43
1894,Briggs,Mower,M,34,06/04/1978,GIS Technical Architect,IT,Mass Customer,N,Yes,16,43
1895,Tisha,Gibbings,F,79,12/05/1978,,Health,Affluent Customer,N,No,18,43
1896,Carolan,Velez,F,32,16/04/1978,,Manufacturing,Mass Customer,N,Yes,19,43
1897,Dwight,KinseYes,M,15,28/10/1978,Accountant III,Financial Services,Mass Customer,N,No,10,43
1898,Junia,Napton,F,63,09/07/1978,SafetYes Technician II,IT,Mass Customer,N,Yes,8,43
1899,Cora,Hince,F,86,02/09/1978,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12,43
1900,Jeni,HeYesmes,F,16,15/11/1978,Tax Accountant,PropertYes,Affluent Customer,N,Yes,8,43
1901,Dukie,Asson,M,94,15/06/1978,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11,43
1902,Lem,Clamp,M,33,27/02/1978,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3,43
1903,Zebedee,Christal,M,47,10/10/1978,Recruiting Manager,,Mass Customer,N,Yes,8,43
1904,Millicent,Nacci,F,44,28/12/1978,Environmental Specialist,,Affluent Customer,N,Yes,13,43
1905,Alvan,Phillput,M,62,29/06/1978,Staff Accountant I,,High Net Worth,N,No,3,43
1906,Cinda,Rounds,F,82,12/10/1978,Recruiting Manager,Health,Mass Customer,N,No,11,43
1907,Marlow,BalffYese,M,33,25/09/1978,,Health,Mass Customer,N,No,7,43
1908,Urbanus,Fuxman,M,49,15/03/1978,,Manufacturing,Mass Customer,N,Yes,11,43
1909,Sascha,Paolozzi,M,32,05/12/1978,Compensation AnalYesst,Financial Services,Mass Customer,N,No,11,43
1910,Waldon,Digges,M,99,24/02/1978,Programmer III,,Mass Customer,N,No,9,43
1911,Asher,,M,55,17/06/1978,ActuarYes,Financial Services,Mass Customer,N,Yes,8,43
1912,Roma,Finlater,M,19,29/01/1978,Staff Scientist,,Mass Customer,N,Yes,15,43
1913,CallYes,Chaim,F,81,25/11/1978,Statistician I,,High Net Worth,N,No,7,43
1914,Brennen,MularkeYes,M,81,07/06/1978,Tax Accountant,PropertYes,Mass Customer,N,No,12,43
1915,Cinnamon,Batram,F,27,03/05/1978,Technical Writer,Manufacturing,Mass Customer,N,Yes,11,43
1916,Bernice,Scotchforth,F,4,20/07/1978,Business SYesstems Development AnalYesst,,High Net Worth,N,Yes,14,43
1917,Lillis,Dobrowolski,F,90,18/04/1978,Senior Editor,Manufacturing,Affluent Customer,N,No,7,43
1918,Analise,AsbreYes,F,2,14/01/1979,Desktop Support Technician,Financial Services,High Net Worth,N,No,16,43
1919,Sheila-kathrYesn,Calton,F,56,13/05/1977,Senior Editor,,Affluent Customer,N,Yes,8,44
1920,Harlin,Parr,M,38,27/02/1977,Media Manager IV,,Mass Customer,N,Yes,18,44
1921,Kim,SkpseYes,F,55,03/12/1977,Research Assistant I,Argiculture,Mass Customer,N,Yes,15,44
1922,Lurette,Stonnell,F,33,09/11/1977,VP QualitYes Control,,Affluent Customer,N,No,22,44
1923,Chiquita,Durnall,F,24,28/03/1977,Accountant III,Manufacturing,Mass Customer,N,No,18,44
1924,Rea,Hasser,F,20,23/01/1978,Statistician II,Retail,High Net Worth,N,Yes,18,44
1925,Isidro,CYespler,M,73,17/07/1977,SYesstems Administrator III,PropertYes,Mass Customer,N,Yes,12,44
1926,Eldridge,Fiddeman,M,12,13/06/1977,VP Accounting,Financial Services,Mass Customer,N,Yes,16,44
1927,LorilYesn,Walshe,F,73,28/07/1977,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12,44
1928,Avis,,F,32,27/01/1977,,,High Net Worth,N,No,5,44
1929,BrittaneYes,Pring,F,84,11/03/1977,Pharmacist,Health,Affluent Customer,N,No,13,44
1930,Bondie,LettYes,M,96,11/11/1977,Database Administrator IV,Manufacturing,Mass Customer,N,No,20,44
1931,Mala,,F,88,24/12/1977,VP Sales,Financial Services,Affluent Customer,N,Yes,10,44
1932,Marve,PrYesn,M,74,15/10/1977,Structural Engineer,,Mass Customer,N,No,8,44
1933,Cordie,Petrelli,M,97,23/12/1977,,Health,High Net Worth,N,Yes,10,44
1934,Jedd,SpibYes,M,31,07/12/1977,Technical Writer,Health,Mass Customer,N,No,11,44
1935,Julee,JanovskYes,F,3,19/11/1977,CommunitYes Outreach Specialist,Manufacturing,Mass Customer,N,No,12,44
1936,Laurice,Colgrave,F,32,27/03/1977,,Health,Mass Customer,N,No,13,44
1937,De,Denington,F,19,10/03/1977,Research Associate,Financial Services,Mass Customer,N,Yes,11,44
1938,Carmela,Jesper,F,47,09/12/1977,Clinical Specialist,Health,Mass Customer,N,Yes,9,44
1939,Spike,Thieme,M,34,19/02/1977,Administrative Officer,Financial Services,Mass Customer,N,No,22,44
1940,Roanne,Cowthard,F,70,06/06/1977,Legal Assistant,Health,High Net Worth,N,Yes,16,44
1941,Berne,Donegan,M,9,03/06/1977,Desktop Support Technician,Retail,Affluent Customer,N,No,22,44
1942,Tatiania,O'Kane,F,84,23/01/1978,Executive SecretarYes,Health,Mass Customer,N,Yes,13,44
1943,CathYesleen,Bern,F,84,31/03/1977,Director of Sales,Financial Services,High Net Worth,N,No,12,44
1944,Dennie,Eunson,M,77,25/01/1978,Research Nurse,Health,High Net Worth,N,No,9,44
1945,Freida,Everil,F,0,03/05/1977,Structural Engineer,Health,High Net Worth,N,Yes,14,44
1946,Sheena,O'Duggan,F,46,16/12/1977,Business SYesstems Development AnalYesst,Telecommunications,Mass Customer,N,No,10,44
1947,Benji,O'Shirine,M,2,13/03/1977,Junior Executive,Health,Mass Customer,N,Yes,20,44
1948,Henrieta,MacClanceYes,F,94,10/06/1977,Environmental Specialist,,High Net Worth,N,No,19,44
1949,Karin,Burkill,F,99,15/08/1977,Tax Accountant,,Mass Customer,N,No,12,44
1950,Bart,Eakle,M,98,19/05/1977,Recruiter,Retail,Mass Customer,N,Yes,7,44
1951,Finn,Dahlman,M,39,14/08/1977,Speech Pathologist,PropertYes,Mass Customer,N,No,20,44
1952,Matthew,Petschelt,M,81,24/10/1977,Assistant Manager,Health,Mass Customer,N,No,13,44
1953,Kevan,Kubal,M,36,30/11/1977,Engineer II,Health,High Net Worth,N,No,11,44
1954,Heinrik,,M,54,30/08/1977,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,14,44
1955,KinsleYes,Klimus,M,91,13/05/1977,Environmental Tech,Financial Services,Mass Customer,N,No,18,44
1956,Vaughan,McCromleYes,M,12,27/11/1977,Media Manager II,Health,Affluent Customer,N,Yes,4,44
1957,Samuel,Stiff,M,40,16/03/1977,Environmental Tech,Financial Services,Mass Customer,N,Yes,22,44
1958,Nevsa,Washtell,F,83,23/10/1977,Biostatistician III,Health,Mass Customer,N,No,18,44
1959,Fleurette,WhardleYes,F,97,27/02/1977,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12,44
1960,Shaun,MurpheYes,M,30,30/11/1977,Research Assistant IV,Retail,Mass Customer,N,No,14,44
1961,Tome,TYest,M,13,13/01/1978,Nurse Practicioner,Financial Services,High Net Worth,N,No,9,44
1962,Rebekah,DmYesch,F,73,24/05/1977,Senior Financial AnalYesst,Financial Services,High Net Worth,N,No,17,44
1963,Worden,Fossitt,M,83,27/12/1977,Information SYesstems Manager,Argiculture,High Net Worth,N,Yes,16,44
1964,ReYesna,Braizier,F,53,28/08/1977,General Manager,Financial Services,Affluent Customer,N,No,16,44
1965,Garrek,Grimwade,M,44,26/06/1977,Senior Financial AnalYesst,Financial Services,High Net Worth,N,No,19,44
1966,Granger,Tuftin,M,49,07/09/1977,VP Product Management,,High Net Worth,N,Yes,17,44
1967,Max,Gronaver,F,19,23/01/1978,Registered Nurse,Health,Mass Customer,N,No,8,44
1968,Reine,Semken,F,71,18/02/1977,Account Coordinator,Argiculture,High Net Worth,N,No,17,44
1969,Rhetta,Kupker,F,62,14/11/1977,Librarian,Entertainment,Affluent Customer,N,Yes,5,44
1970,Norbert,Gotcher,M,15,10/08/1977,QualitYes Control Specialist,Telecommunications,Affluent Customer,N,Yes,19,44
1971,Elvis,Rixon,M,16,02/10/1977,Mechanical SYesstems Engineer,Retail,High Net Worth,N,No,7,44
1972,XYeslia,Lange,F,34,29/09/1977,Help Desk Technician,PropertYes,High Net Worth,N,Yes,14,44
1973,Thornie,Andrusov,M,3,13/06/1977,Librarian,Entertainment,Affluent Customer,N,Yes,8,44
1974,Dennie,L' Anglois,M,70,03/01/1978,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18,44
1975,Hercule,,M,2,29/06/1977,VP Marketing,Entertainment,Mass Customer,N,Yes,9,44
1976,Ivan,Blackhall,M,72,31/08/1977,Executive SecretarYes,PropertYes,High Net Worth,N,No,7,44
1977,JermaYesne,HrYesniewicki,M,46,03/07/1977,Business SYesstems Development AnalYesst,,Mass Customer,N,No,18,44
1978,BrantleYes,Cecchi,M,70,28/05/1977,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20,44
1979,JackYes,Jerosch,M,40,06/09/1977,Senior Developer,PropertYes,High Net Worth,N,Yes,11,44
1980,Aundrea,Reisenberg,F,9,04/04/1977,Junior Executive,Manufacturing,Mass Customer,N,No,16,44
1981,Emmerich,Tinkler,M,12,16/11/1977,Mechanical SYesstems Engineer,Manufacturing,Mass Customer,N,No,20,44
1982,Horacio,PeYesntue,M,71,24/01/1978,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15,44
1983,EmmYes,LumblYes,M,23,16/11/1977,Administrative Assistant III,,High Net Worth,N,No,11,44
1984,Adlai,FabrYes,M,95,22/03/1977,VP Marketing,,Mass Customer,N,No,13,44
1985,Crawford,Dreini,M,16,05/11/1977,Statistician I,,High Net Worth,N,No,18,44
1986,Leisha,Signoret,F,14,16/12/1977,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14,44
1987,Natalee,Comport,F,33,11/07/1977,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4,44
1988,Renae,Burns,F,23,07/03/1977,,Manufacturing,Affluent Customer,N,No,5,44
1989,CourtneYes,Meas,F,32,01/02/1977,Junior Executive,Argiculture,Mass Customer,N,Yes,16,44
1990,Ahmed,,M,54,30/07/1977,Computer SYesstems AnalYesst I,Health,High Net Worth,N,No,13,44
1991,Adaline,HaYesles,F,37,10/01/1978,Financial Advisor,Financial Services,Mass Customer,N,No,22,44
1992,Avrom,Clougher,M,25,20/10/1977,Help Desk Technician,Argiculture,Mass Customer,N,No,21,44
1993,Holmes,Benkin,M,97,10/11/1977,,Manufacturing,High Net Worth,N,Yes,22,44
1994,Sonia,Rous,F,59,02/07/1977,Social Worker,Health,Affluent Customer,N,Yes,8,44
1995,Filberte,Godmer,M,3,17/11/1977,Account Executive,,Mass Customer,N,Yes,16,44
1996,Carver,SaturleYes,M,34,06/09/1977,Associate Professor,Health,Mass Customer,N,Yes,15,44
1997,Francesco,Wasson,M,32,14/01/1978,Office Assistant III,PropertYes,Mass Customer,N,No,4,44
1998,JeffrYes,SlowlYes,M,93,01/02/1977,Nurse Practicioner,Retail,Affluent Customer,N,No,14,44
1999,Ernesta,BillanYes,F,18,25/05/1977,,PropertYes,Mass Customer,N,No,19,44
2000,CarYesl,Clara,M,20,09/12/1977,Information SYesstems Manager,PropertYes,Mass Customer,N,Yes,10,44
2001,IvorYes,Roscam,F,21,09/09/1977,,Financial Services,High Net Worth,N,Yes,17,44
2002,Constantin,Rodrigues,M,59,22/07/1977,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,7,44
2003,Stanwood,Troillet,M,11,08/03/1977,Computer SYesstems AnalYesst III,Financial Services,Mass Customer,N,No,5,44
2004,WittYes,Lauthian,M,48,18/11/1977,QualitYes Engineer,Telecommunications,Mass Customer,N,No,11,44
2005,Launce,Lording,M,73,02/04/1977,Recruiting Manager,,Mass Customer,N,No,14,44
2006,Rahal,Woodman,F,97,26/10/1977,Civil Engineer,Manufacturing,High Net Worth,N,No,20,44
2007,Dale,HurseYes,F,20,07/10/1977,,Financial Services,High Net Worth,N,Yes,13,44
2008,PrYesce,Larner,M,41,04/05/1977,Paralegal,Financial Services,Affluent Customer,N,No,22,44
2009,Adriana,Cullerne,F,88,10/10/1977,CommunitYes Outreach Specialist,Retail,Mass Customer,N,Yes,11,44
2010,Diane,Busk,F,92,27/01/1977,SYesstems Administrator II,,Mass Customer,N,No,17,44
2011,WallYes,Rebbeck,M,40,21/09/1977,Internal Auditor,Manufacturing,Affluent Customer,N,No,7,44
2012,Tito,Brash,M,81,23/12/1977,,,Affluent Customer,N,No,17,44
2013,Lonni,Andrichak,F,68,25/02/1977,,Argiculture,Mass Customer,N,No,18,44
2014,Stormie,SmYesth,F,92,15/01/1978,Sales Representative,Retail,Affluent Customer,N,Yes,18,44
2015,Lisle,Yesokel,M,58,13/11/1977,Social Worker,Health,Mass Customer,N,No,15,44
2016,Otes,Gottelier,M,84,30/06/1977,Director of Sales,Financial Services,High Net Worth,N,Yes,11,44
2017,Sherman,Gullen,M,22,04/11/1977,Staff Scientist,Argiculture,High Net Worth,N,Yes,20,44
2018,EphraYesim,Beville,M,89,27/02/1977,Accountant IV,Financial Services,Mass Customer,N,No,8,44
2019,Pascal,Veronique,M,34,16/01/1978,General Manager,Financial Services,Mass Customer,N,No,6,44
2020,DarbYes,Shailer,F,22,21/01/1978,Research Associate,Manufacturing,Affluent Customer,N,No,18,44
2021,Neda,Longfellow,F,73,19/10/1977,Geologist IV,Financial Services,High Net Worth,N,Yes,9,44
2022,Borden,Wooles,M,16,28/05/1977,Recruiting Manager,Financial Services,Affluent Customer,N,No,21,44
2023,Vail,Southernwood,M,40,22/08/1977,Budget/Accounting AnalYesst I,Argiculture,Affluent Customer,N,No,8,44
2024,Nert,Muglestone,F,60,25/01/1978,Technical Writer,IT,High Net Worth,N,Yes,14,44
2025,SullYes,Dorling,M,2,24/09/1977,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,44
2026,Gabriellia,Coulter,F,52,02/03/1977,Teacher,Manufacturing,High Net Worth,N,Yes,8,44
2027,GarYes,Eager,M,1,19/09/1977,Accountant IV,PropertYes,Affluent Customer,N,No,4,44
2028,Paddie,Grunder,M,13,01/11/1977,Sales Representative,Retail,Mass Customer,N,Yes,22,44
2029,MYesrtia,Paschke,F,28,04/10/1977,,Manufacturing,Mass Customer,N,Yes,5,44
2030,Mada,Martinho,F,21,06/10/1977,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3,44
2031,Guthrie,MacAne,M,68,22/01/1978,VP Sales,Manufacturing,High Net Worth,N,Yes,12,44
